Timestamp(ms),CO_PPM,Temperature(C),Pressure(hPa),Humidity(%),Altitude(m),Status
2937311,6.35,17.14,1005.54,42.65,64.40,Warning
2939330,5.68,17.14,1005.55,42.63,64.35,Warning
2941349,5.35,17.14,1005.54,42.60,64.35,Warning
2943368,6.35,17.13,1005.54,42.61,64.36,Warning
2945387,7.05,17.13,1005.55,42.61,64.32,Warning
2947409,6.35,17.13,1005.55,42.61,64.32,Warning
2949428,6.52,17.13,1005.55,42.64,64.27,Warning
2951447,7.05,17.13,1005.55,42.66,64.30,Warning
2953466,7.23,17.13,1005.56,42.75,64.26,Warning
2955485,7.05,17.13,1005.55,42.81,64.27,Warning
2957504,7.05,17.13,1005.56,42.84,64.23,Warning
2959523,6.87,17.12,1005.56,42.83,64.19,Warning
2961542,7.41,17.12,1005.57,42.83,64.15,Warning
2963561,7.97,17.12,1005.57,42.83,64.14,Warning
2965580,7.59,17.12,1005.57,42.84,64.12,Warning
2967599,7.41,17.12,1005.57,42.85,64.10,Warning
2969627,7.23,17.12,1005.57,42.85,64.11,Warning
2971646,6.52,17.12,1005.58,42.83,64.06,Warning
2973665,5.68,17.11,1005.58,42.81,64.05,Warning
2975684,5.20,17.11,1005.59,42.75,63.98,Warning
2977703,5.20,17.11,1005.59,42.72,63.96,Warning
2979722,5.20,17.11,1005.60,42.71,63.92,Warning
2981741,5.68,17.11,1005.60,42.73,63.89,Warning
2983760,6.18,17.11,1005.61,42.79,63.82,Warning
2985779,6.01,17.11,1005.61,42.85,63.84,Warning
2987798,6.18,17.11,1005.61,42.89,63.78,Warning
2989817,6.87,17.11,1005.61,42.88,63.78,Warning
2991839,7.59,17.10,1005.61,42.94,63.79,Warning
2993858,8.35,17.10,1005.61,43.00,63.78,Warning
2995877,8.54,17.10,1005.62,43.02,63.73,Warning
2997896,8.15,17.10,1005.62,42.93,63.71,Warning
2999915,8.15,17.10,1005.62,42.71,63.68,Warning
3001934,7.59,17.10,1005.63,42.79,63.64,Warning
3003953,7.41,17.10,1005.64,42.79,63.58,Warning
3005972,7.97,17.10,1005.64,42.82,63.54,Warning
3007991,8.35,17.10,1005.65,42.82,63.49,Warning
3010010,8.73,17.10,1005.65,42.80,63.48,Warning
3012032,8.93,17.10,1005.65,42.76,63.43,Warning
3014051,8.93,17.10,1005.66,42.72,63.39,Warning
3016070,8.73,17.09,1005.66,42.72,63.39,Warning
3018089,8.73,17.09,1005.66,42.67,63.43,Warning
3020109,8.73,17.09,1005.65,42.67,63.43,Warning
3022128,8.73,17.09,1005.65,42.68,63.48,Warning
3024147,8.54,17.09,1005.65,42.71,63.48,Warning
3026166,7.97,17.08,1005.64,42.71,63.56,Warning
3028185,7.41,17.08,1005.64,42.72,63.56,Warning
3030204,7.23,17.08,1005.63,42.80,63.60,Warning
3032223,7.05,17.08,1005.63,42.83,63.63,Warning
3034245,7.05,17.08,1005.63,42.90,63.64,Warning
3036264,7.05,17.08,1005.63,42.92,63.61,Warning
3038283,7.05,17.08,1005.64,42.96,63.57,Warning
3040302,6.87,17.07,1005.64,43.00,63.57,Warning
3042321,6.87,17.07,1005.64,43.02,63.56,Warning
3044340,6.87,17.07,1005.64,43.09,63.55,Warning
3046359,6.87,17.07,1005.64,43.14,63.54,Warning
3048378,6.87,17.07,1005.65,43.00,63.51,Warning
3050397,6.69,17.07,1005.65,42.89,63.50,Warning
3052416,6.87,17.07,1005.65,42.78,63.50,Warning
3054435,6.87,17.07,1005.65,42.74,63.49,Warning
3056457,6.87,17.07,1005.65,42.72,63.47,Warning
3058476,6.87,17.07,1005.65,42.72,63.47,Warning
3060495,6.52,17.07,1005.65,42.73,63.51,Warning
3062514,5.68,17.07,1005.65,42.77,63.50,Warning
3064533,5.52,17.07,1005.65,42.75,63.50,Warning
3066552,5.04,17.06,1005.64,42.81,63.51,Warning
3068571,4.73,17.06,1005.64,42.83,63.53,Safe
3070590,5.04,17.06,1005.65,42.83,63.49,Warning
3072609,5.52,17.06,1005.65,42.80,63.49,Warning
3074628,5.20,17.06,1005.64,42.78,63.51,Warning
3076650,4.88,17.06,1005.64,42.81,63.51,Safe
3078669,4.73,17.06,1005.64,42.80,63.55,Safe
3080688,4.58,17.06,1005.64,42.79,63.52,Safe
3082707,5.04,17.06,1005.64,42.76,63.52,Warning
3084726,5.04,17.06,1005.65,42.76,63.48,Warning
3086745,4.88,17.05,1005.64,42.81,63.51,Safe
3088764,5.35,17.05,1005.65,42.80,63.49,Warning
3090783,5.52,17.05,1005.65,42.84,63.47,Warning
3092802,5.35,17.05,1005.65,42.92,63.46,Warning
3094821,5.20,17.05,1005.66,42.88,63.42,Warning
3096840,5.20,17.05,1005.65,42.83,63.45,Warning
3098862,5.52,17.04,1005.65,42.82,63.47,Warning
3100881,5.68,17.04,1005.65,42.82,63.47,Warning
3102900,5.52,17.04,1005.65,42.83,63.45,Warning
3104919,5.52,17.04,1005.65,42.85,63.46,Warning
3106938,5.52,17.04,1005.65,42.86,63.46,Warning
3108957,5.68,17.03,1005.65,42.83,63.48,Warning
3110976,5.68,17.03,1005.64,42.85,63.52,Warning
3112995,5.68,17.03,1005.64,42.86,63.55,Warning
3115014,5.52,17.03,1005.63,42.87,63.60,Warning
3117033,5.52,17.03,1005.63,42.83,63.62,Warning
3119052,5.52,17.03,1005.63,42.82,63.62,Warning
3121073,5.84,17.03,1005.63,42.83,63.62,Warning
3123092,5.84,17.03,1005.63,42.82,63.62,Warning
3125111,5.84,17.03,1005.63,42.85,63.62,Warning
3127130,5.84,17.03,1005.63,42.87,63.66,Warning
3129149,5.84,17.03,1005.62,42.92,63.75,Warning
3131168,5.68,17.03,1005.61,42.93,63.78,Warning
3133187,5.84,17.03,1005.61,42.96,63.81,Warning
3135206,6.01,17.03,1005.61,42.93,63.82,Warning
3137246,6.18,17.03,1005.60,42.96,63.85,Warning
3139265,6.01,17.03,1005.60,42.97,63.88,Warning
3141284,5.84,17.03,1005.59,42.93,63.94,Warning
3143312,5.68,17.03,1005.59,42.92,63.96,Warning
3145332,5.52,17.03,1005.59,42.88,63.96,Warning
3147352,5.52,17.03,1005.59,42.85,63.95,Warning
3149372,5.68,17.03,1005.59,42.85,63.98,Warning
3151392,5.68,17.03,1005.58,42.82,64.02,Warning
3153412,5.84,17.03,1005.58,42.83,64.02,Warning
3155432,5.84,17.03,1005.58,42.88,64.06,Warning
3157452,6.18,17.03,1005.58,42.92,64.08,Warning
3159472,6.18,17.03,1005.58,42.97,64.09,Warning
3161492,6.35,17.03,1005.57,42.99,64.13,Warning
3163514,6.69,17.03,1005.56,42.99,64.19,Warning
3165534,6.87,17.03,1005.56,42.98,64.22,Warning
3167554,6.69,17.03,1005.56,43.02,64.21,Warning
3169574,7.05,17.03,1005.56,43.04,64.21,Warning
3171594,7.05,17.03,1005.56,43.05,64.24,Warning
3173614,7.23,17.03,1005.56,43.05,64.26,Warning
3175634,7.41,17.03,1005.56,43.09,64.26,Warning
3177654,7.41,17.03,1005.55,43.11,64.28,Warning
3179674,7.41,17.03,1005.55,43.14,64.31,Warning
3181694,7.41,17.03,1005.54,43.11,64.36,Warning
3183714,7.23,17.03,1005.54,43.11,64.36,Warning
3185736,7.41,17.03,1005.54,43.11,64.36,Warning
3187756,7.41,17.03,1005.54,43.12,64.38,Warning
3189776,7.59,17.03,1005.54,43.10,64.38,Warning
3191796,7.59,17.03,1005.54,43.13,64.41,Warning
3193816,7.59,17.03,1005.54,43.15,64.41,Warning
3195836,7.78,17.03,1005.54,43.17,64.41,Warning
3197856,7.97,17.03,1005.53,43.25,64.45,Warning
3199876,8.15,17.03,1005.53,43.25,64.49,Warning
3201896,7.97,17.03,1005.53,43.23,64.48,Warning
3203916,7.97,17.03,1005.53,43.28,64.49,Warning
3205936,7.97,17.03,1005.53,43.28,64.48,Warning
3207958,7.97,17.03,1005.53,43.29,64.51,Warning
3209978,7.97,17.03,1005.52,43.28,64.53,Warning
3211998,8.15,17.03,1005.52,43.25,64.54,Warning
3214018,8.35,17.03,1005.52,43.23,64.54,Warning
3216038,8.15,17.03,1005.52,43.22,64.54,Warning
3218058,8.35,17.02,1005.52,43.22,64.58,Warning
3220078,8.54,17.02,1005.51,43.26,64.60,Warning
3222098,8.54,17.02,1005.52,43.27,64.58,Warning
3224118,8.35,17.02,1005.51,43.25,64.62,Warning
3226138,8.54,17.02,1005.51,43.31,64.60,Warning
3228160,8.54,17.02,1005.52,43.34,64.58,Warning
3230180,8.15,17.02,1005.52,43.26,64.56,Warning
3232200,7.97,17.03,1005.53,43.20,64.51,Warning
3234220,8.15,17.03,1005.52,43.20,64.53,Warning
3236240,8.54,17.03,1005.52,43.25,64.53,Warning
3238260,8.54,17.03,1005.53,43.26,64.50,Warning
3240280,8.73,17.03,1005.53,43.23,64.48,Warning
3242300,8.73,17.03,1005.53,43.15,64.46,Warning
3244320,8.73,17.03,1005.53,43.12,64.44,Warning
3246340,8.54,17.03,1005.53,43.12,64.46,Warning
3248360,8.54,17.03,1005.53,43.08,64.48,Warning
3250382,8.54,17.03,1005.53,43.06,64.51,Warning
3252402,8.73,17.03,1005.53,43.14,64.51,Warning
3254422,8.35,17.03,1005.53,43.14,64.48,Warning
3256442,8.35,17.03,1005.53,43.11,64.46,Warning
3258462,8.15,17.03,1005.53,43.11,64.44,Warning
3260482,7.97,17.03,1005.54,43.14,64.40,Warning
3262502,7.78,17.03,1005.54,43.18,64.40,Warning
3264522,7.97,17.03,1005.54,43.25,64.40,Warning
3266542,8.15,17.03,1005.54,43.28,64.43,Warning
3268562,8.35,17.03,1005.54,43.32,64.43,Warning
3270582,8.35,17.03,1005.54,43.33,64.41,Warning
3272604,8.15,17.03,1005.54,43.31,64.41,Warning
3274624,7.78,17.03,1005.54,43.33,64.41,Warning
3276644,7.78,17.03,1005.54,43.35,64.39,Warning
3278664,7.97,17.03,1005.54,43.34,64.41,Warning
3280684,8.15,17.03,1005.53,43.37,64.43,Warning
3282704,8.15,17.03,1005.54,43.35,64.42,Warning
3284724,8.15,17.03,1005.53,43.38,64.45,Warning
3286744,8.15,17.03,1005.53,43.39,64.45,Warning
3288764,8.15,17.03,1005.53,43.43,64.46,Warning
3290784,8.15,17.03,1005.53,43.37,64.46,Warning
3292806,7.97,17.03,1005.54,43.40,64.41,Warning
3294826,7.97,17.03,1005.54,43.40,64.43,Warning
3296846,8.15,17.03,1005.54,43.44,64.43,Warning
3298866,8.35,17.03,1005.53,43.43,64.44,Warning
3300886,8.35,17.03,1005.53,43.42,64.47,Warning
3302906,8.35,17.03,1005.53,43.43,64.47,Warning
3304926,8.35,17.03,1005.53,43.48,64.47,Warning
3306946,8.15,17.03,1005.53,43.46,64.48,Warning
3308966,8.15,17.03,1005.53,43.48,64.50,Warning
3310986,8.35,17.03,1005.53,43.50,64.50,Warning
3313006,8.73,17.03,1005.53,43.54,64.51,Warning
3315034,8.73,17.03,1005.53,43.60,64.50,Warning
3317054,8.73,17.03,1005.53,43.60,64.50,Warning
3319074,8.35,17.03,1005.52,43.62,64.53,Warning
3321094,7.97,17.03,1005.52,43.60,64.53,Warning
3323114,7.59,17.03,1005.52,43.56,64.53,Warning
3325134,7.23,17.03,1005.52,43.57,64.53,Warning
3327154,7.23,17.03,1005.52,43.52,64.52,Warning
3329174,7.59,17.03,1005.53,43.49,64.49,Warning
3331194,7.41,17.03,1005.53,43.52,64.44,Warning
3333214,7.41,17.03,1005.53,43.54,64.44,Warning
3335234,7.59,17.03,1005.53,43.52,64.44,Warning
3337256,7.78,17.03,1005.53,43.54,64.44,Warning
3339276,7.97,17.03,1005.54,43.58,64.39,Warning
3341296,7.78,17.03,1005.54,43.58,64.38,Warning
3343316,7.97,17.03,1005.54,43.60,64.35,Warning
3345336,8.15,17.04,1005.55,43.57,64.30,Warning
3347356,8.15,17.04,1005.55,43.57,64.30,Warning
3349376,8.35,17.04,1005.55,43.57,64.29,Warning
3351396,8.35,17.04,1005.56,43.58,64.22,Warning
3353416,7.97,17.04,1005.56,43.57,64.22,Warning
3355436,7.78,17.04,1005.56,43.58,64.21,Warning
3357458,7.59,17.04,1005.57,43.58,64.17,Warning
3359478,7.59,17.04,1005.57,43.59,64.12,Warning
3361498,7.05,17.04,1005.58,43.57,64.09,Warning
3363518,7.41,17.04,1005.58,43.59,64.06,Warning
3365538,7.78,17.04,1005.58,43.57,64.03,Warning
3367558,7.78,17.04,1005.59,43.59,63.97,Warning
3369578,7.59,17.04,1005.59,43.59,63.95,Warning
3371598,7.41,17.04,1005.59,43.54,63.94,Warning
3373618,7.41,17.05,1005.60,43.50,63.89,Warning
3375638,7.41,17.05,1005.60,43.59,63.87,Warning
3377658,7.23,17.05,1005.60,43.59,63.87,Warning
3379686,7.05,17.05,1005.61,43.57,63.82,Warning
3381706,6.87,17.05,1005.61,43.55,63.80,Warning
3383726,6.69,17.05,1005.61,43.60,63.78,Warning
3385746,6.87,17.05,1005.61,43.57,63.78,Warning
3387766,7.05,17.05,1005.61,43.55,63.78,Warning
3389786,7.78,17.05,1005.61,43.53,63.78,Warning
3391806,7.78,17.05,1005.61,43.54,63.81,Warning
3393826,7.41,17.05,1005.62,43.60,63.75,Warning
3395846,7.41,17.05,1005.62,43.61,63.73,Warning
3397866,7.23,17.05,1005.62,43.62,63.73,Warning
3399886,7.59,17.05,1005.62,43.61,63.75,Warning
3401908,7.59,17.05,1005.62,43.57,63.75,Warning
3403928,7.78,17.05,1005.62,43.55,63.75,Warning
3405948,7.78,17.05,1005.61,43.60,63.78,Warning
3407968,8.35,17.05,1005.61,43.69,63.79,Warning
3409988,8.93,17.05,1005.62,43.69,63.76,Warning
3412008,9.13,17.05,1005.61,43.65,63.77,Warning
3414028,9.13,17.05,1005.61,43.62,63.77,Warning
3416048,9.53,17.04,1005.61,43.67,63.77,Warning
3418068,9.53,17.04,1005.62,43.72,63.74,Warning
3420088,9.53,17.04,1005.62,43.77,63.74,Warning
3422110,9.53,17.04,1005.62,43.82,63.75,Warning
3424130,9.53,17.04,1005.62,43.79,63.75,Warning
3426150,9.53,17.04,1005.61,43.77,63.78,Warning
3428170,8.93,17.04,1005.61,43.72,63.81,Warning
3430190,8.35,17.04,1005.61,43.71,63.82,Warning
3432210,8.15,17.04,1005.61,43.68,63.84,Warning
3434230,8.15,17.05,1005.61,43.66,63.79,Warning
3436250,7.97,17.05,1005.61,43.65,63.80,Warning
3438270,7.97,17.04,1005.60,43.67,63.85,Warning
3440290,7.78,17.05,1005.61,43.71,63.80,Warning
3442310,7.97,17.05,1005.61,43.69,63.82,Warning
3444332,7.97,17.05,1005.61,43.73,63.82,Warning
3446352,7.78,17.04,1005.60,43.75,63.87,Warning
3448372,7.78,17.04,1005.60,43.74,63.90,Warning
3450392,7.59,17.04,1005.60,43.72,63.92,Warning
3452412,7.59,17.04,1005.59,43.66,63.97,Warning
3454432,7.59,17.05,1005.59,43.62,63.96,Warning
3456452,7.78,17.05,1005.59,43.61,63.97,Warning
3458472,7.78,17.05,1005.58,43.61,64.02,Warning
3460492,7.78,17.05,1005.58,43.66,64.06,Warning
3462512,7.78,17.05,1005.58,43.69,64.07,Warning
3464532,7.97,17.05,1005.58,43.69,64.09,Warning
3466554,8.15,17.05,1005.57,43.71,64.10,Warning
3468573,8.15,17.05,1005.57,43.69,64.13,Warning
3470593,8.15,17.05,1005.57,43.67,64.14,Warning
3472613,8.15,17.05,1005.56,43.66,64.19,Warning
3474633,7.97,17.04,1005.56,43.65,64.21,Warning
3476653,8.15,17.04,1005.56,43.63,64.21,Warning
3478673,8.54,17.04,1005.56,43.66,64.21,Warning
3480693,8.15,17.04,1005.56,43.72,64.22,Warning
3482713,8.15,17.04,1005.56,43.77,64.25,Warning
3484733,8.93,17.04,1005.55,43.78,64.29,Warning
3486761,9.13,17.04,1005.55,43.91,64.33,Warning
3488781,8.93,17.04,1005.55,43.95,64.33,Warning
3490801,9.33,17.04,1005.54,43.92,64.36,Warning
3492820,9.53,17.04,1005.54,43.90,64.36,Warning
3494840,9.53,17.04,1005.54,43.86,64.36,Warning
3496860,8.93,17.04,1005.54,43.86,64.39,Warning
3498880,8.73,17.04,1005.54,43.84,64.39,Warning
3500900,8.93,17.04,1005.54,43.79,64.43,Warning
3502920,9.13,17.04,1005.53,43.79,64.49,Warning
3504940,8.93,17.04,1005.53,43.79,64.50,Warning
3506960,8.54,17.04,1005.53,43.78,64.50,Warning
3508982,8.15,17.04,1005.52,43.80,64.53,Warning
3511002,7.78,17.04,1005.52,43.88,64.54,Warning
3513022,7.78,17.04,1005.52,43.88,64.54,Warning
3515042,7.59,17.04,1005.52,43.90,64.56,Warning
3517062,7.97,17.04,1005.52,43.91,64.58,Warning
3519082,7.59,17.04,1005.52,43.90,64.60,Warning
3521102,7.23,17.04,1005.51,43.89,64.61,Warning
3523122,7.41,17.04,1005.51,43.85,64.61,Warning
3525142,7.41,17.04,1005.51,43.85,64.63,Warning
3527162,8.35,17.04,1005.51,43.91,64.63,Warning
3529182,8.73,17.04,1005.52,43.91,64.60,Warning
3531204,8.73,17.04,1005.52,43.85,64.59,Warning
3533224,8.54,17.04,1005.51,43.83,64.61,Warning
3535243,8.73,17.04,1005.51,43.85,64.63,Warning
3537263,9.33,17.04,1005.51,43.94,64.67,Warning
3539283,9.94,17.04,1005.51,43.94,64.66,Warning
3541303,10.15,17.04,1005.50,43.92,64.69,Warning
3543322,10.36,17.04,1005.50,43.91,64.72,Warning
3545342,10.78,17.04,1005.50,43.95,64.69,Warning
3547362,10.15,17.04,1005.50,43.89,64.69,Warning
3549381,9.33,17.04,1005.50,43.88,64.69,Warning
3551403,9.13,17.04,1005.50,43.85,64.71,Warning
3553422,9.13,17.05,1005.50,43.89,64.68,Warning
3555442,9.33,17.05,1005.51,43.85,64.66,Warning
3557462,9.13,17.05,1005.51,43.83,64.66,Warning
3559482,8.73,17.05,1005.51,43.80,64.65,Warning
3561501,8.73,17.05,1005.50,43.78,64.69,Warning
3563520,8.54,17.05,1005.50,43.82,64.71,Warning
3565540,8.73,17.05,1005.50,43.82,64.71,Warning
3567560,8.73,17.05,1005.50,43.87,64.72,Warning
3569579,8.54,17.05,1005.50,43.87,64.72,Warning
3571598,8.54,17.05,1005.50,43.95,64.69,Warning
3573620,8.54,17.05,1005.50,43.96,64.71,Warning
3575639,8.15,17.05,1005.50,43.91,64.76,Warning
3577658,8.54,17.05,1005.50,43.88,64.72,Warning
3579678,9.13,17.05,1005.50,43.84,64.71,Warning
3581697,9.53,17.05,1005.50,43.78,64.71,Warning
3583717,8.93,17.05,1005.50,43.81,64.71,Warning
3585736,8.54,17.05,1005.50,43.79,64.72,Warning
3587755,8.54,17.05,1005.50,43.75,64.74,Warning
3589774,9.33,17.05,1005.50,43.77,64.74,Warning
3591794,9.74,17.05,1005.50,43.79,64.74,Warning
3593813,10.15,17.05,1005.50,43.79,64.74,Warning
3595835,10.15,17.05,1005.50,43.76,64.72,Warning
3597855,10.36,17.05,1005.50,43.71,64.69,Warning
3599874,10.36,17.05,1005.50,43.71,64.69,Warning
3601894,10.15,17.05,1005.50,43.74,64.73,Warning
3603914,10.36,17.05,1005.50,43.76,64.76,Warning
3605934,10.15,17.05,1005.50,43.82,64.76,Warning
3607953,10.36,17.05,1005.50,43.82,64.76,Warning
3609973,11.00,17.05,1005.49,43.80,64.79,Warning
3611992,11.00,17.05,1005.49,43.80,64.80,Warning
3614012,11.00,17.05,1005.49,43.78,64.80,Warning
3616034,11.00,17.05,1005.49,43.80,64.83,Warning
3618053,10.78,17.05,1005.48,43.78,64.89,Warning
3620072,9.94,17.05,1005.48,43.76,64.87,Warning
3622092,9.74,17.05,1005.48,43.76,64.89,Warning
3624126,10.15,17.05,1005.48,43.73,64.90,Warning
3626146,10.78,17.05,1005.48,43.73,64.91,Warning
3628165,11.44,17.05,1005.47,43.76,64.94,Warning
3630184,11.66,17.05,1005.47,43.77,64.94,Warning
3632203,11.88,17.05,1005.47,43.71,64.94,Warning
3634222,11.44,17.05,1005.47,43.62,64.96,Warning
3636241,11.22,17.05,1005.47,43.61,64.97,Warning
3638263,11.44,17.05,1005.46,43.65,65.03,Warning
3640283,11.22,17.05,1005.46,43.66,65.04,Warning
3642302,11.00,17.05,1005.46,43.67,65.06,Warning
3644321,11.00,17.05,1005.46,43.67,65.06,Warning
3646340,11.22,17.05,1005.46,43.66,65.08,Warning
3648359,10.36,17.05,1005.45,43.71,65.11,Warning
3650378,9.94,17.05,1005.45,43.76,65.17,Warning
3652398,9.33,17.05,1005.45,43.77,65.16,Warning
3654418,8.93,17.05,1005.45,43.77,65.16,Warning
3656437,8.73,17.05,1005.45,43.76,65.16,Warning
3658465,8.73,17.05,1005.45,43.76,65.17,Warning
3660485,8.73,17.05,1005.45,43.72,65.16,Warning
3662504,9.53,17.05,1005.44,43.78,65.20,Warning
3664523,9.53,17.05,1005.44,43.76,65.23,Warning
3666542,9.53,17.05,1005.44,43.70,65.24,Warning
3668561,9.74,17.05,1005.44,43.66,65.25,Warning
3670580,9.53,17.05,1005.44,43.67,65.26,Warning
3672599,9.53,17.05,1005.44,43.62,65.25,Warning
3674618,9.13,17.05,1005.44,43.60,65.21,Warning
3676637,8.93,17.05,1005.44,43.57,65.23,Warning
3678656,8.73,17.05,1005.44,43.56,65.23,Warning
3680678,8.35,17.05,1005.44,43.56,65.24,Warning
3682697,8.15,17.05,1005.44,43.59,65.23,Warning
3684716,7.97,17.05,1005.44,43.57,65.21,Warning
3686735,7.97,17.05,1005.44,43.62,65.23,Warning
3688754,8.54,17.05,1005.44,43.70,65.21,Warning
3690773,9.33,17.05,1005.45,43.72,65.17,Warning
3692792,9.53,17.05,1005.45,43.72,65.13,Warning
3694811,9.13,17.05,1005.46,43.77,65.07,Warning
3696830,9.13,17.05,1005.46,43.79,65.02,Warning
3698849,9.74,17.05,1005.47,43.78,64.98,Warning
3700871,9.74,17.05,1005.47,43.77,64.95,Warning
3702890,9.13,17.05,1005.47,43.77,64.95,Warning
3704909,8.93,17.05,1005.48,43.73,64.92,Warning
3706928,9.33,17.05,1005.48,43.72,64.88,Warning
3708947,9.13,17.05,1005.48,43.75,64.86,Warning
3710966,8.93,17.05,1005.49,43.76,64.82,Warning
3712985,8.93,17.05,1005.49,43.73,64.81,Warning
3715004,10.15,17.05,1005.49,43.73,64.77,Warning
3717023,11.22,17.05,1005.50,43.70,64.74,Warning
3719042,11.44,17.05,1005.50,43.68,64.69,Warning
3721061,12.11,17.05,1005.50,43.71,64.69,Warning
3723083,12.56,17.05,1005.51,43.76,64.63,Warning
3725102,12.56,17.05,1005.52,43.83,64.58,Warning
3727121,12.79,17.05,1005.53,43.80,64.51,Warning
3729140,12.56,17.05,1005.53,43.74,64.49,Warning
3731159,12.56,17.05,1005.53,43.71,64.45,Warning
3733178,12.56,17.05,1005.54,43.72,64.41,Warning
3735197,12.56,17.05,1005.54,43.74,64.39,Warning
3737216,12.56,17.05,1005.54,43.79,64.38,Warning
3739235,12.11,17.05,1005.54,43.77,64.39,Warning
3741254,12.11,17.05,1005.54,43.67,64.37,Warning
3743276,12.79,17.05,1005.55,43.66,64.34,Warning
3745295,12.79,17.05,1005.55,43.60,64.33,Warning
3747314,12.79,17.05,1005.55,43.67,64.31,Warning
3749333,12.56,17.05,1005.55,43.75,64.30,Warning
3751352,12.33,17.05,1005.55,43.78,64.30,Warning
3753371,12.11,17.05,1005.55,43.79,64.29,Warning
3755390,11.88,17.05,1005.56,43.79,64.26,Warning
3757409,11.44,17.05,1005.56,43.77,64.23,Warning
3759428,11.22,17.05,1005.56,43.74,64.20,Warning
3761447,11.22,17.05,1005.57,43.73,64.17,Warning
3763466,11.22,17.05,1005.57,43.75,64.17,Warning
3765488,11.22,17.05,1005.57,43.77,64.14,Warning
3767507,11.44,17.05,1005.58,43.78,64.09,Warning
3769526,11.66,17.05,1005.57,43.72,64.12,Warning
3771545,11.66,17.05,1005.58,43.71,64.07,Warning
3773564,11.22,17.05,1005.58,43.70,64.07,Warning
3775583,11.22,17.05,1005.57,43.67,64.11,Warning
3777602,11.00,17.05,1005.57,43.60,64.12,Warning
3779621,11.00,17.05,1005.57,43.62,64.14,Warning
3781640,11.22,17.05,1005.57,43.65,64.15,Warning
3783659,11.00,17.05,1005.57,43.67,64.17,Warning
3785680,10.57,17.05,1005.57,43.72,64.17,Warning
3787699,10.15,17.05,1005.57,43.75,64.17,Warning
3789718,9.94,17.05,1005.57,43.78,64.16,Warning
3791737,9.74,17.05,1005.57,43.85,64.17,Warning
3793756,9.33,17.04,1005.56,43.86,64.22,Warning
3795775,9.33,17.04,1005.56,43.86,64.22,Warning
3797794,9.13,17.04,1005.56,43.89,64.24,Warning
3799813,8.93,17.04,1005.56,43.99,64.23,Warning
3801832,8.73,17.04,1005.56,44.08,64.22,Warning
3803851,8.73,17.04,1005.56,44.08,64.25,Warning
3805870,8.73,17.04,1005.56,44.09,64.21,Warning
3807891,8.73,17.04,1005.56,44.07,64.22,Warning
3809910,8.73,17.04,1005.57,44.08,64.16,Warning
3811929,8.93,17.03,1005.57,44.07,64.16,Warning
3813948,8.93,17.03,1005.57,44.04,64.13,Warning
3815967,9.13,17.03,1005.57,44.03,64.11,Warning
3817986,9.53,17.03,1005.58,44.06,64.06,Warning
3820005,10.36,17.03,1005.58,44.03,64.09,Warning
3822024,10.15,17.03,1005.58,44.04,64.09,Warning
3824043,9.53,17.03,1005.57,44.08,64.10,Warning
3826062,9.13,17.03,1005.58,43.98,64.09,Warning
3828081,9.33,17.02,1005.58,44.03,64.04,Warning
3830109,9.33,17.02,1005.58,43.97,64.03,Warning
3832129,9.33,17.02,1005.58,43.86,64.03,Warning
3834149,9.53,17.02,1005.59,43.80,63.99,Warning
3836169,10.36,17.02,1005.59,43.75,63.98,Warning
3838189,9.94,17.02,1005.60,43.73,63.93,Warning
3840209,9.74,17.01,1005.59,43.70,63.93,Warning
3842229,10.57,17.01,1005.59,43.68,63.94,Warning
3844249,11.00,17.01,1005.60,43.72,63.88,Warning
3846269,9.74,17.01,1005.60,43.76,63.88,Warning
3848289,10.15,17.01,1005.60,43.78,63.90,Warning
3850311,11.00,17.00,1005.60,43.82,63.88,Warning
3852331,10.57,17.00,1005.61,43.80,63.82,Warning
3854351,10.57,17.00,1005.61,43.76,63.78,Warning
3856371,10.15,17.00,1005.61,43.75,63.78,Warning
3858391,9.53,17.00,1005.62,43.72,63.74,Warning
3860411,9.33,17.00,1005.62,43.70,63.74,Warning
3862431,9.33,17.00,1005.62,43.66,63.75,Warning
3864451,9.53,17.00,1005.62,43.63,63.73,Warning
3866471,9.53,17.00,1005.62,43.58,63.68,Warning
3868497,9.94,17.00,1005.63,43.54,63.66,Warning
3870517,10.57,17.00,1005.63,43.54,63.62,Warning
3872539,10.57,17.00,1005.64,43.54,63.59,Warning
3874559,10.57,17.00,1005.64,43.53,63.59,Warning
3876579,10.57,17.00,1005.63,43.54,63.60,Warning
3878599,11.00,17.00,1005.64,43.56,63.58,Warning
3880619,11.66,16.99,1005.63,43.57,63.61,Warning
3882639,11.44,16.99,1005.64,43.59,63.56,Warning
3884659,11.88,16.99,1005.64,43.58,63.55,Warning
3886679,11.00,16.99,1005.65,43.57,63.51,Warning
3888699,10.57,16.99,1005.65,43.57,63.46,Warning
3890719,9.74,16.99,1005.66,43.58,63.42,Warning
3892741,9.33,16.99,1005.66,43.57,63.36,Warning
3894761,9.13,16.99,1005.66,43.56,63.37,Warning
3896781,9.13,16.99,1005.66,43.57,63.34,Warning
3898801,9.13,16.99,1005.67,43.56,63.31,Warning
3900821,8.93,16.99,1005.67,43.59,63.30,Warning
3902841,8.93,16.99,1005.67,43.58,63.31,Warning
3904861,8.93,16.99,1005.67,43.58,63.26,Warning
3906881,9.33,16.99,1005.68,43.56,63.24,Warning
